lc_width lc_decline phase_offset mag_offset initial_temp cooling_rate lc_length det_length used_length time_span num_sources has_sdss has_psst object_name_in ra_in dec_in object_class_in redshift_in acceptance_radius save_ztf download_ztf download_osc read_local query_tns save_lc read_existing clean_ignore dust_map phase_min phase_max n_walkers n_steps n_cores model late_phase default_err default_decline_g default_decline_r burn_in sigma_clip repeats use_median search_radius reimport_catalog save_catalog use_old Pcc_filter Pcc_filter_alternative neighbors recalculate_nature use_glade best_index max_separation_glade dimmest_glade max_pcc_glade max_distance_glade star_separation star_cut ra_deg dec_deg transient_source object_name ztf_name tns_name object_class redshift color_peak late_color late_color10 late_color20 late_color40 late_color60 first_to_peak_r first_to_peak_g peak_to_last_r peak_to_last_g bright_mjd first_mjd brightest_mag green_brightest red_brightest chi2 host_radius host_separation host_ra host_dec host_Pcc host_magnitude host_magnitude_g host_magnitude_r host_nature photoz photoz_err specz specz_err best_host force_detection save_params classifier plot_output do_observability closest closest_radius closest_separation closest_ra closest_dec closest_Pcc closest_magnitude closest_magnitude_g closest_magnitude_r closest_nature classify include_het pupil_fraction minimum_halflight match_radius_arcsec pcc_pcc_threshold pcc_distance_threshold n_sigma_limit delta_time input_separation input_size input_host_g_r normal_separation deltamag_green deltamag_red hostless redshift_use redshift_label absmag_r absmag_g P_late_AGN P_late_AGN_std P_rapid_slsn_AGN P_rapid_slsn_AGN_std P_rapid_tde_AGN P_rapid_tde_AGN_std P_late_SLSNI P_late_SLSNI_std P_rapid_slsn_SLSNI P_rapid_slsn_SLSNI_std P_rapid_tde_SLSNI P_rapid_tde_SLSNI_std P_late_SLSNII P_late_SLSNII_std P_rapid_slsn_SLSNII P_rapid_slsn_SLSNII_std P_rapid_tde_SLSNII P_rapid_tde_SLSNII_std P_late_SNII P_late_SNII_std P_rapid_slsn_SNII P_rapid_slsn_SNII_std P_rapid_tde_SNII P_rapid_tde_SNII_std P_late_SNIIb P_late_SNIIb_std P_rapid_slsn_SNIIb P_rapid_slsn_SNIIb_std P_rapid_tde_SNIIb P_rapid_tde_SNIIb_std P_late_SNIIn P_late_SNIIn_std P_rapid_slsn_SNIIn P_rapid_slsn_SNIIn_std P_rapid_tde_SNIIn P_rapid_tde_SNIIn_std P_late_SNIa P_late_SNIa_std P_rapid_slsn_SNIa P_rapid_slsn_SNIa_std P_rapid_tde_SNIa P_rapid_tde_SNIa_std P_late_SNIbc P_late_SNIbc_std P_rapid_slsn_SNIbc P_rapid_slsn_SNIbc_std P_rapid_tde_SNIbc P_rapid_tde_SNIbc_std P_late_Star P_late_Star_std P_rapid_slsn_Star P_rapid_slsn_Star_std P_rapid_tde_Star P_rapid_tde_Star_std P_late_TDE P_late_TDE_std P_rapid_slsn_TDE P_rapid_slsn_TDE_std P_rapid_tde_TDE P_rapid_tde_TDE_std MMT_observable Magellan_observable McDonald_observable
-0.00013161426904571664 0.45986851282395513 7.389801811920917 19.058839704761134 6961.94974449825 538.3906801123819 192 46 46 85.32270349992177 67 True False 2021yzv 105.2775159 40.8251553 TDE 0.286 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 105.2775159 40.8251553 TNS 2021yzv """""" 2021yzv TDE 0.286 -0.3379813324920775 -0.26199857699495155 -0.3195907171867738 -0.3008011638939365 -0.26199857699495155 -0.22151990736553273 5917.736168373849 5917.736168373849 -5832.413464873927 -5832.413464873927 59508.615757 59500.47648150008 18.439250775537825 18.54657697946155 18.918321635016376 4.844315681686124 1.447031445679445 0.02946023107482542 105.27751744 40.8251634 0.0034098789150652786 19.254543283319475 20.950996881484986 19.957732898521424 0.93 """""" """""" """""" """""" 0 False True all True False 0 1.447031445679445 0.02946023107482542 105.27751744 40.8251634 0.0034098789150652786 19.254543283319475 20.950996881484986 19.957732898521424 0.93 True False 0.3 0.7 1.5 0.02 8 3 8.139275499917858 0.02946023107482542 1.447031445679445 0.9932639829635619 0.020359081457965514 2.404419902023438 1.0394112635050483 False 0.286 Inputed -21.713351809457254 -22.085096465012082 17.6 2.154065922853802 7.4 1.4966629547095764 12.0 3.8987177379235853 4.8 3.4871191548325386 10.4 2.9393876913398134 20.8 4.445222154178573 7.6 3.1999999999999997 10.0 3.63318042491699 4.4 2.65329983228432 6.6 3.4409301068170506 5.4 0.7999999999999999 4.6 2.1540659228538015 0.0 0.0 0.8 0.7483314773547883 0.8 0.7483314773547883 0.2 0.4000000000000001 0.6 0.48989794855663565 0.2 0.4 11.0 2.6076809620810595 20.6 3.6110940170535573 13.4 3.3823069050575523 1.0 1.5491933384829668 6.0 1.0954451150103326 2.4 1.3564659966250536 10.0 1.7888543819998315 17.2 1.1661903789690602 6.4 2.5768197453450252 41.2 5.635601121442148 21.6 5.2 35.0 3.1622776601683795 """""" """""" """"""
-0.011960118279238053 0.9196128131591071 -30.163643440285096 23.524478464723288 8703.416910720922 741.4115538363117 43 28 28 88.74917999999889 44 True True D19 36.3207079589067 -4.54975942524 TDE 0.326 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 36.3207079589067 -4.54975942524 other D19 """""" """""" """""" """""" -0.4879762656947477 -0.4432755075384307 -0.477071081267745 -0.46598750552472623 -0.4432755075384307 -0.4198208087698845 -19.510310328038372 -19.510310328038372 108.25949032803726 108.25949032803726 53236.296500000004 53232.65 22.882868852000055 22.882868852000055 23.302688266925358 9.106023362722615 0.38655965909239093 0.0657132103312764 36.32071587617975 -4.549742965967005 0.0005846805891164264 20.396988061771392 22.056335856434107 20.985027565768956 0.19 """""" """""" """""" """""" 0 False True all True False 0 0.38655965909239093 0.0657132103312764 36.32071587617975 -4.549742965967005 0.0005846805891164264 20.396988061771392 22.056335856434107 20.985027565768956 0.19 True False 0.3 0.7 1.5 0.02 8 3 3.646500000002561 0.0657132103312764 0.38655965909239093 1.0713082906651508 0.16999500280387614 -0.8265329955659482 -2.3176607011564023 False 0.326 Inputed -17.623430743885862 -18.043250158811166 22.2 5.035871324805669 12.0 4.604345773288535 4.0 1.5491933384829673 0.0 0.0 0.4 0.48989794855663565 0.0 0.0 0.0 0.0 0.8 0.7483314773547883 0.0 0.0 2.0 1.6733200530681511 2.8 1.32664991614216 2.2 1.469693845669907 0.2 0.4 5.4 1.624807680927192 0.8 0.9797958971132713 0.0 0.0 0.0 0.0 0.2 0.4 12.6 1.4966629547095764 24.0 3.405877273185279 20.2 2.0396078054371136 0.6 0.8 4.0 1.2649110640673518 2.2 0.9797958971132712 1.8 1.6 7.8 2.1354156504062622 5.0 3.3466401061363023 60.6 4.586937976471886 42.8 2.1354156504062622 65.4 4.176122603564223 """""" """""" """"""
-0.018027935779665723 0.7947945467503359 -4.463304353609086 19.75692847254308 4877.364043844334 1101.3064362404439 71 56 56 88.9539999999979 33 True False 2021qxv 229.74708333333334 -3.1958333333333333 TDE 0.183 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 229.74708333333334 -3.1958333333333333 TNS 2021qxv """""" 2021qxv TDE 0.183 0.11658076338485301 0.171331987729193 0.13007508553000235 0.14369779772808755 0.171331987729193 0.19949057929208536 52.18945866167151 52.18945866167151 36.764541338326396 36.764541338326396 59383.229 59339.316 19.26601214277876 19.26601214277876 19.724108960580683 3482.7369642795534 1.0460197856472884 0.5871331048263082 229.74716708 -3.19597336 0.0010645526264010385 18.475489443206786 19.450041447019576 18.992540029048918 0.9 """""" """""" """""" """""" 0 False True all True False 0 1.0460197856472884 0.5871331048263082 229.74716708 -3.19597336 0.0010645526264010385 18.475489443206786 19.450041447019576 18.992540029048918 0.9 True False 0.3 0.7 1.5 0.02 8 3 43.913000000000466 0.5871331048263082 1.0460197856472884 0.4575014179706578 0.5613021023909064 0.18402930424081632 -0.7315689315317648 False 0.183 Inputed -19.905554975759454 -20.363651793561377 11.793852467707332 2.354528647004332 10.4 1.3564659966250536 7.2026315789473685 1.7216963225687665 3.958905307014674 1.6574760102078714 2.0 0.8944271909999159 2.0 1.0954451150103321 20.24960120085057 6.731079472904081 0.8 0.7483314773547883 6.805263157894737 2.8551164163116924 7.763602282635672 1.9717558450562986 23.80392156862745 3.1865007461160406 22.021052631578947 1.6738497104535983 0.015610217596972564 0.02802678745322312 0.8 0.9797958971132713 1.4 1.4966629547095764 47.64226034843163 6.57573603851555 24.39346405228758 5.238835713459617 31.97105263157895 4.036437226659737 0.4144099378881988 0.4901370338464963 23.833333333333336 2.170509412813294 13.4 2.5768197453450252 2.946126466038954 1.1595269900088208 13.969281045751634 2.7668802772169783 14.6 4.029888335921977 4.208838091542868 1.946871782828853 0.0 0.0 0.2 0.4000000000000001 1.006793680293133 0.9012829765253655 0.0 0.0 0.4 0.48989794855663565 """""" """""" """"""
-0.03489442360189634 0.3963268088086387 -29.11661045629566 19.55387852781557 8458.341985325947 543.5441119335669 418 118 118 88.91179400030524 41 True True 2020qhs 34.474792 -9.614137 TDE 0.345 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 34.474792 -9.614137 TNS 2020qhs """""" 2020qhs TDE 0.345 -0.45389489219988377 -0.3890681125420521 -0.43821561616226745 -0.42218889052934117 -0.3890681125420521 -0.3544822397959919 9.424515312879606 9.424515312879606 79.48727868742563 79.48727868742563 59068.459363400005 59056.44156249985 18.744952532280614 18.744952532280614 19.143147165136085 1.516840772023945 0.6641477888341095 0.16471026434536737 34.474829199081 -9.614164352320545 0.0004671448303196213 18.666412986934183 20.681070100421906 19.28041321110606 0.9944444444444444 """""" """""" """""" """""" 0 False True all True False 0 0.6641477888341095 0.16471026434536737 34.474829199081 -9.614164352320545 0.0004671448303196213 18.666412986934183 20.681070100421906 19.28041321110606 0.9944444444444444 True False 0.3 0.7 1.5 0.02 8 3 12.017800900153816 0.16471026434536737 0.6641477888341095 1.4006568893158438 0.24800242824644653 1.9361175681412917 0.1372660459699766 False 0.345 Inputed -21.910394157902875 -22.308588790758346 0.0007407407407407408 0.0014814814814814816 0.4 0.48989794855663565 0.0 0.0 0.0 0.0 3.4 1.019803902718557 0.0 0.0 0.0 0.0 5.2 1.469693845669907 0.0 0.0 0.0 0.0 0.8 0.7483314773547883 0.2 0.4000000000000001 0.0 0.0 0.8 0.4000000000000001 0.0 0.0 0.0 0.0 0.4 0.48989794855663565 0.2 0.4 1.0 1.2649110640673518 15.4 1.7435595774162684 7.0 1.6733200530681511 0.2 0.4000000000000001 0.0 0.0 0.0 0.0 1.0 0.8944271909999159 1.6 1.624807680927192 1.4 1.019803902718557 97.79925925925926 1.4685853518022431 72.0 2.280350850198276 91.2 1.4696938456699067 """""" """""" """"""
-0.06219817147173283 0.3649466143661494 -35.889260815099526 18.767765435229993 7845.015242491358 512.9277602952191 94 48 48 89.84497690014541 40 True True 2022pna 25.48146 -3.289589 TDE 0.095 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 25.48146 -3.289589 TNS 2022pna """""" 2022pna TDE 0.095 -0.37225529070251895 -0.2955585629427482 -0.3537275727160356 -0.33477397146493004 -0.2955585629427482 -0.2545475496783638 -7.678750813406918 -7.678750813406918 97.52372771355233 97.52372771355233 59796.475544000044 59784.47136570001 17.966484843501227 17.966484843501227 18.55753126829361 11.85705924210905 0.5803601923727048 0.1053098273161847 25.48147059094445 -3.2896162749600046 0.00019383062452515976 17.872814332041145 18.81180241859436 18.226823395996092 0.5849999999999999 """""" """""" """""" """""" 0 False True all True False 0 0.5803601923727048 0.1053098273161847 25.48147059094445 -3.2896162749600046 0.00019383062452515976 17.872814332041145 18.81180241859436 18.226823395996092 0.5849999999999999 True False 0.3 0.7 1.5 0.02 8 3 12.004178300034255 0.1053098273161847 0.5803601923727048 0.5849790225982687 0.18145597975223496 0.8453175750931337 -0.3307078722975163 False 0.095 Inputed -19.612558464851652 -20.203604889644033 4.809235686291524 2.3043523828467407 0.0 0.0 0.2 0.4 0.0 0.0 0.2 0.4000000000000001 0.0 0.0 0.0 0.0 3.2 1.16619037896906 2.6 1.3564659966250538 4.4 0.7999999999999999 0.0 0.0 0.0 0.0 0.0 0.0 1.2 0.7483314773547883 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4 1.4966629547095764 28.2 1.9390719429665313 17.4 3.072458299147443 0.4 0.8000000000000002 0.0 0.0 0.0 0.0 0.2 0.4000000000000001 1.4 1.3564659966250538 0.8 0.7483314773547883 88.79076431370848 1.7136601581122661 65.8 1.3266499161421599 79.0 3.7416573867739413 """""" """""" """"""
-0.022497170665056417 0.7315209877435848 -34.35016039232724 18.657105132207384 6446.646501295109 584.126561209744 121 48 48 89.80090280016884 55 True False 2022lri 35.033383 -22.720902 TDE 0.03275 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 35.033383 -22.720902 TNS 2022lri """""" 2022lri TDE 0.03275 -0.1783357651122941 -0.09573192504741002 -0.1582674254105534 -0.1378143021753928 -0.09573192504741002 -0.05204474555914018 -16.454110088416186 -16.454110088416186 106.25501288858503 106.25501288858503 59827.438819400035 59823.43915509991 18.408266255928435 18.408266255928435 18.512889386788526 4.562188197178622 1.676054146413788 0.04439384185249611 35.03339536 -22.7209067 0.0004850016327756501 16.29913954144716 17.24462659419775 16.5661466632545 1.0 """""" """""" """""" """""" 0 False True all True False 0 1.676054146413788 0.04439384185249611 35.03339536 -22.7209067 0.0004850016327756501 16.29913954144716 17.24462659419775 16.5661466632545 1.0 True False 0.3 0.7 1.5 0.02 8 3 3.999664300121367 0.04439384185249611 1.676054146413788 0.6784799309432508 0.026487116748277213 -1.1636396617306843 -1.946742723534026 False 0.03275 Inputed -17.313832709058772 -17.418455839918863 72.2 2.7129319932501077 21.8 5.564171097297422 20.2 5.979966555090422 0.4 0.48989794855663565 0.0 0.0 0.6 0.48989794855663565 2.4 0.8 1.4 1.019803902718557 2.8 3.1874754901018454 5.2 1.9390719429665317 6.8 1.6 16.8 4.354308211415448 0.0 0.0 3.4 2.4979991993593593 0.8 0.9797958971132713 0.0 0.0 0.2 0.4 3.4 2.5768197453450252 2.6 1.019803902718557 34.8 3.3704599092705445 19.0 4.2895221179054435 0.6 0.7999999999999999 3.2 2.3151673805580453 1.4 1.4966629547095764 0.0 0.0 2.2 1.469693845669907 1.8 2.227105745132009 16.6 4.586937976471885 26.2 6.144916598294887 33.2 7.984985911070852 """""" """""" """"""
-0.0008051928426080822 0.9340908164622493 -14.810830922693908 17.778843586682505 3338.1667490185428 1266.0084792882767 1454 108 108 89.61400989469985 35 True True 2017bcc 172.97078162 29.9957852105 TDE 0.133 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 172.97078162 29.9957852105 TNS 2017bcc """""" 2017bcc TDE 0.133 0.8167960795885278 0.8865963639721386 0.8340486834560821 0.8514323754649844 0.8865963639721386 0.9222947904026917 69.90139047066805 69.90139047066805 19.7126194240318 19.7126194240318 57801.6070803361 57801.5722281053 17.327136046688445 18.624466612672343 18.087178609146232 13152.642021842696 0.7472809728296446 0.1439603992986089 172.97075303615298 29.99581661577055 0.0002825343826806659 17.702041631552575 19.113275324507953 18.351886019062995 0.8450000000000001 """""" """""" """""" """""" 0 False True all True False 0 0.7472809728296446 0.1439603992986089 172.97075303615298 29.99581661577055 0.0002825343826806659 17.702041631552575 19.113275324507953 18.351886019062995 0.8450000000000001 True False 0.3 0.7 1.5 0.02 8 3 0.03485223079769639 0.1439603992986089 0.7472809728296446 0.7613893054449576 0.1926456105974307 0.4888087118356097 0.2647074099167632 False 0.133 Inputed -20.83009351878847 -20.29280551526236 5.0 2.0976176963403033 15.0 2.6832815729997472 4.0 1.6733200530681511 3.4 1.019803902718557 2.0 1.4142135623730951 1.4 1.019803902718557 1.4 1.3564659966250538 0.2 0.4000000000000001 0.2 0.4000000000000001 46.41098901098901 2.6191458779180734 33.4 1.4966629547095767 27.4 3.4985711369071804 18.876923076923077 3.5168571230103507 9.8 0.9797958971132713 31.8 3.8678159211627436 8.672527472527474 1.9885240129985116 12.4 1.6248076809271927 11.2 2.785677655436824 6.404395604395605 2.0540151859840545 16.0 3.794733192202055 11.6 1.0198039027185568 6.835164835164835 2.2995775694564227 9.8 2.2271057451320093 8.4 3.3823069050575527 1.8 1.6 1.4 1.019803902718557 3.8 1.469693845669907 1.2 1.16619037896906 0.0 0.0 0.2 0.4000000000000001 """""" """""" """"""
-0.04617869303518533 0.5967961209401416 -22.021884637847442 18.830139773089613 6804.08788060641 380.1901654323283 381 46 46 62.9180092997849 35 True False 2021utq 229.621337 73.358726 TDE 0.127 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 229.621337 73.358726 TNS 2021utq """""" 2021utq TDE 0.127 -0.24010089320196926 -0.11819245835737036 -0.21095490412420048 -0.1809345072969748 -0.11819245835737036 -0.0517170257806967 42.73314390958441 42.73314390958441 20.18486539020049 20.18486539020049 59478.819108 59425.241956000216 18.038494737501896 18.515630413843873 18.71167885138811 5.988556252856894 0.4048669748398855 0.10364697356113622 229.62123657 73.35872469 0.0002955522709887637 19.36525935666561 20.12583067282438 19.619646897351743 0.04 """""" """""" """""" """""" 0 False True all True False 0 0.4048669748398855 0.10364697356113622 229.62123657 73.35872469 0.0002955522709887637 19.36525935666561 20.12583067282438 19.619646897351743 0.04 True False 0.3 0.7 1.5 0.02 8 3 53.57715199978702 0.10364697356113622 0.4048669748398855 0.506183775472639 0.25600253911084236 1.610200258980509 0.9079680459636315 False 0.127 Inputed -20.102848990825198 -20.298897428369436 2.2 0.9797958971132712 0.6 0.48989794855663565 1.4 0.8 0.6 0.48989794855663565 6.8 2.1354156504062622 2.2 1.4696938456699071 7.004557598617005 2.7583949180987344 10.4 1.4966629547095764 9.6 2.0591260281974 0.2 0.4000000000000001 4.2 2.1354156504062622 3.2 1.469693845669907 0.0 0.0 0.4 0.48989794855663565 0.4 0.48989794855663565 0.0 0.0 0.4 0.48989794855663565 2.6 1.4966629547095764 0.0 0.0 35.6 3.97994974842648 27.8 2.9257477676655586 0.0 0.0 1.6 0.8 1.0 0.6324555320336759 0.2 0.4 11.2 2.0396078054371145 6.8 1.6 89.795442401383 2.562060400119661 28.8 3.3105890714493693 45.0 2.1908902300206643 """""" """""" """"""
-0.04959777590756099 0.5610078223906286 -3.207352993524195 17.81620255661352 6304.758632016478 389.0422561887397 117 92 92 87.13096000000223 39 True True PTF09ge 224.26291666666665 49.611333333333334 TDE 0.064 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 224.26291666666665 49.611333333333334 other PTF09ge """""" """""" """""" """""" -0.21068815393621776 -0.08815331403121007 -0.18135290226278045 -0.15116424609847456 -0.08815331403121007 -0.021506906827255534 33.47208728533033 33.47208728533033 53.6588727146719 53.6588727146719 54983.20576 54958.180479999995 17.47924836777077 17.47924836777077 17.576003436582184 25.759206383524468 1.2740258402079048 0.7547956627439825 224.2632371407795 49.611362282384505 0.000474199926229546 16.880906242684723 17.92310511390686 17.213677858946326 0.9949999999999999 """""" """""" """""" """""" 0 False True all True False 0 1.2740258402079048 0.7547956627439825 224.2632371407795 49.611362282384505 0.000474199926229546 16.880906242684723 17.92310511390686 17.213677858946326 0.9949999999999999 True False 0.3 0.7 1.5 0.02 8 3 25.025280000001658 0.7547956627439825 1.2740258402079048 0.7094272549605343 0.5924492572464696 0.44385674613609183 -0.3623255776358576 False 0.064 Inputed -19.721628447094385 -19.8183835159058 3.600740740740741 0.8012966172781798 0.8 0.7483314773547883 0.0 0.0 2.8229007633587786 2.06466974081287 1.6 1.4966629547095767 1.0 0.6324555320336759 1.9038755137991779 1.003266044504919 6.394630872483221 3.265866978644676 0.6 0.7999999999999999 0.8076335877862595 0.7402832877972775 4.2 2.039607805437114 8.6 3.006659275674582 0.0 0.0 1.2 0.9797958971132713 1.0 1.0954451150103321 3.2717557251908396 1.1627094419132913 4.405369127516779 1.2027295053923388 4.4 1.356465996625054 1.4 1.3564659966250536 30.8 5.5641710972974225 24.2 4.1182520563948 0.20152671755725188 0.3992475878989098 0.4 0.48989794855663565 0.6 0.7999999999999999 0.0 0.0 2.0 1.4142135623730951 1.6 0.8 85.99156695156695 4.139105374006842 48.2 3.1240998703626617 58.0 2.0976176963403033 """""" """""" """"""
-0.06711800408651741 0.12041989893208228 -36.393782927107395 20.33295190593967 6569.435731191086 573.2879178529678 611 363 363 89.87461810000241 65 True True 2021uvz 263.2105074 33.0328295 TDE 0.176 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 263.2105074 33.0328295 TNS 2021uvz """""" 2021uvz TDE 0.176 -0.19468366630458078 -0.11176888574485844 -0.17455308685496362 -0.15402758632104963 -0.11176888574485844 -0.06786135423866568 46.99350758354219 46.99350758354219 42.88111051646022 42.88111051646022 59448.174942099955 59396.325694399886 19.323145302965713 19.323145302965713 19.484198421104843 3.0784736562697956 0.3597059722094131 0.270446245870153 263.2105259660445 33.032902993809 0.0002428108768279813 19.265265263711214 20.38055001385689 19.594808042201997 0.13 """""" """""" """""" """""" 0 False True all True False 0 0.3597059722094131 0.270446245870153 263.2105259660445 33.032902993809 0.0002428108768279813 19.265265263711214 20.38055001385689 19.594808042201997 0.13 True False 0.3 0.7 1.5 0.02 8 3 51.8492477000691 0.270446245870153 0.3597059722094131 0.7857419716548932 0.7518536437107166 1.057404710891177 0.11060962109715433 False 0.176 Inputed -20.058212076182357 -20.219265194321487 1.4567521367521368 1.3437477995809564 1.6 0.8 0.8 1.1661903789690602 1.6433497536945816 0.8259519402103179 4.0 1.2649110640673518 4.6 1.9595917942265424 12.142256954637286 2.1078869733537533 23.8 3.655133376499413 13.6 2.4979991993593593 1.0 1.0954451150103321 3.2 1.469693845669907 2.4 1.624807680927192 0.0 0.0 0.8 0.7483314773547883 0.2 0.4 1.347953661853413 1.3127123082999221 5.4 2.244994432064365 7.0 1.8973665961010275 1.2 1.1661903789690602 17.2 2.9257477676655586 11.8 2.2271057451320093 0.0 0.0 0.2 0.4000000000000001 0.4 0.48989794855663565 0.2 0.4000000000000001 0.8 0.7483314773547883 0.6 0.7999999999999999 81.00968749306257 3.2486698208298024 43.0 5.019960159204453 58.6 3.9293765408777 """""" """""" """"""
-0.14027627826347613 0.3865199976049452 -36.886283535911566 15.899031609911711 6509.168117722908 1220.9492307908845 273 270 270 86.29999999999563 52 True True 2016fnl 7.487666666666666 32.89375 TDE 0.0163 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 7.487666666666666 32.89375 TNS 2016fnl """""" 2016fnl TDE 0.0163 -0.22180744824816045 -0.18468509971486213 -0.2126544616106436 -0.2034167988573259 -0.18468509971486213 -0.16560764604242095 -25.709858584985334 -25.709858584985334 112.00985858498098 112.00985858498098 57630.8 57626.4 14.947784039265363 16.847963983725705 17.07313593916205 1309.3621260455009 3.2441920360537537 0.27833547805697817 7.48771776994734 32.89368568536236 0.0004561616876803676 14.477957831063271 15.25376968273163 14.750140376939774 0.8450000000000001 """""" """""" """""" """""" 0 False True all True False 0 3.2441920360537537 0.27833547805697817 7.48771776994734 32.89368568536236 0.0004561616876803676 14.477957831063271 15.25376968273163 14.750140376939774 0.8450000000000001 True False 0.3 0.7 1.5 0.02 8 3 4.400000000001455 0.27833547805697817 3.2441920360537537 0.5036293057918559 0.0857950068811421 -1.5941943009940758 -2.3229955622222764 False 0.0163 Inputed -17.22949756816059 -17.454669523596934 17.0 1.2649110640673518 45.2 3.3105890714493693 26.8 7.249827584156743 0.2 0.4000000000000001 0.0 0.0 0.0 0.0 0.2 0.4000000000000001 0.0 0.0 0.2 0.4000000000000001 17.7184058529072 6.482302880478981 5.8 2.1354156504062622 8.3 2.0880613017821097 0.0 0.0 7.4 2.4979991993593593 4.8 1.7204650534085255 0.014965986394557823 0.029931972789115645 0.0 0.0 0.0 0.0 40.58459119496855 5.976635149888663 21.600429184549355 5.783282170889466 28.3 4.4 9.41298934668207 1.1929787579722586 0.8 0.9797958971132713 0.6 0.48989794855663565 4.019047619047619 1.1133492198141475 1.4 1.019803902718557 2.8 1.7204650534085253 10.85 1.9723082923316027 17.799570815450643 4.069904287384573 28.2 6.8527366796047255 """""" """""" """"""
-0.02663624572465583 0.665958731272084 -38.887675830761154 17.141856058881284 7316.826184197015 688.806491894067 407 32 32 86.86932870000601 106 True False 2023cvb 288.607003 41.669251 TDE 0.071 3 True False False True False True True True SFD -200 90 50 70 1 full 40 0.1 0.55 0.37 0.75 2 4 True 1.0 False True True i r 20 False False """""" 60.0 16.0 0.01 1.0 1.0 0.1 288.607003 41.669251 TNS 2023cvb """""" 2023cvb TDE 0.071 -0.3176957355233121 -0.25746283204932396 -0.303011685122236 -0.28808031430450143 -0.25746283204932396 -0.22581760570386678 -23.62548086451296 -23.62548086451296 110.49480956451896 110.49480956451896 60016.45247690007 60016.45247690007 16.750049550893483 16.750049550893483 16.9576054618598 30.861308962038212 2.7135809313880106 0.2839088572642093 288.60698883 41.66932915 0.0010627343892967156 16.060311950302125 16.920130713272094 16.36511219558716 1.0 """""" """""" """""" """""" 0 False True all True False 0 2.7135809313880106 0.2839088572642093 288.60698883 41.66932915 0.0010627343892967156 16.060311950302125 16.920130713272094 16.36511219558716 1.0 True False 0.3 0.7 1.5 0.02 8 3 0.0 0.2839088572642093 2.7135809313880106 0.5550185176849354 0.10462516668665874 0.1700811623786116 -0.5924932662726405 False 0.071 Inputed -20.568848348362522 -20.77640425932884 8.2 3.9191835884530852 6.8 3.3105890714493698 4.0 1.7888543819998317 0.0 0.0 1.4 1.2 0.6 0.7999999999999999 0.0 0.0 3.0 1.6733200530681511 0.6 0.8 3.2 1.9390719429665317 5.4 2.33238075793812 4.2 1.7204650534085257 0.0 0.0 2.6 0.8 0.8 0.7483314773547883 0.0 0.0 0.2 0.4000000000000001 0.8 1.1661903789690602 10.2 2.4000000000000004 20.8 2.4 19.0 1.7888543819998317 0.8 0.7483314773547883 2.2 1.5999999999999999 1.2 0.9797958971132712 3.2 1.32664991614216 14.8 3.249615361854384 7.0 4.049691346263318 74.4 3.1999999999999997 42.8 2.9257477676655586 61.8 4.261455150532504 """""" """""" """"""
